,limit_bal,sex,age,pay_july,pay_amt_sept,pay_amt_aug,pay_amt_july,pay_amt_june,pay_amt_may,pay_amt_april,default,bill_avg,pay_amt_sept_cap,pay_amt_aug_cap,pay_amt_july_cap,pay_amt_june_cap,pay_amt_may_cap,pay_amt_april_cap,single,marriage_other,edu_university,edu_highschool,edu_other
8690,70000,2,30,1,2600,2000,2500,2500,2400,2500,1,58824.5,2600,2000,2500,2500,2400,2500,0,0,0,1,0
8691,50000,1,60,0,2112,1712,705,759,748,487,0,35342.666666666664,2112,1712,705,759,748,487,0,0,0,0,0
8692,190000,1,64,0,3800,7600,0,2700,2800,2800,0,70057.0,3800,7600,0,2700,2800,2800,0,0,0,1,0
8693,360000,1,40,0,10034,15011,45919,5036,5022,6010,0,44614.166666666664,10034,15011,45919,5036,5022,6010,0,0,1,0,0
8694,260000,1,28,0,10500,9150,7500,8000,7500,7100,0,216654.33333333334,10500,9150,7500,8000,7500,7100,1,0,1,0,0
8695,310000,1,26,0,12805,13567,13203,8765,9643,9035,0,285742.0,12805,13567,13203,8765,9643,9035,1,0,1,0,0
8696,500000,2,32,0,45979,28435,41503,31748,25449,22999,0,48487.166666666664,45979,28435,41503,31748,25449,22999,0,0,0,0,0
8697,100000,1,25,0,4700,1500,0,31000,0,0,0,33964.333333333336,4700,1500,0,31000,0,0,1,0,1,0,0
8698,200000,2,30,0,1048,0,0,0,0,0,0,7028.666666666667,1048,0,0,0,0,0,0,0,1,0,0
8699,50000,1,36,1,0,4000,0,0,0,1250,1,22002.666666666668,0,4000,0,0,0,1250,0,0,0,1,0
8700,230000,1,50,0,0,2000,1435,5000,5000,6000,1,26706.5,0,2000,1435,5000,5000,6000,1,0,1,0,0
8701,370000,2,37,0,10404,10015,16502,60003,15008,20000,0,305701.1666666667,10404,10015,16502,60003,15008,20000,1,0,0,0,0
8702,100000,1,27,1,4200,900,1400,900,6440,500,1,37021.0,4200,900,1400,900,6440,500,1,0,0,0,0
8703,60000,2,31,0,1132,60994,1436,1047,1056,1053,1,44743.833333333336,1132,60994,1436,1047,1056,1053,0,0,1,0,0
8704,360000,2,30,0,1986,196,2855,0,463,430,0,970.5,1986,196,2855,0,463,430,0,0,0,0,0
8705,80000,2,22,0,0,2200,1500,5600,0,2275,0,41459.333333333336,0,2200,1500,5600,0,2275,1,0,1,0,0
8706,60000,2,28,1,3000,1100,0,2200,1100,1000,1,24840.666666666668,3000,1100,0,2200,1100,1000,1,0,0,0,0
8707,170000,1,42,0,7080,8271,5159,2700,2619,3500,0,149075.0,7080,8271,5159,2700,2619,3500,0,0,0,1,0
8708,30000,2,39,0,0,1751,0,0,0,0,1,721.3333333333334,0,1751,0,0,0,0,0,0,0,1,0
8709,180000,2,29,0,0,3000,2000,3500,3500,5900,0,39030.0,0,3000,2000,3500,3500,5900,0,0,0,0,0
8710,50000,1,40,0,2000,2000,1000,1000,482,2000,0,19062.833333333332,2000,2000,1000,1000,482,2000,0,0,0,1,0
8711,300000,1,43,0,11500,14000,20000,6500,8000,7000,1,259169.0,11500,14000,20000,6500,8000,7000,1,0,0,1,0
8712,50000,2,23,0,0,0,0,0,0,0,0,134.5,0,0,0,0,0,0,1,0,0,0,0
8713,210000,1,48,0,33658,30003,1000,38395,5062,13061,0,54048.5,33658,30003,1000,38395,5062,13061,1,0,0,1,0
8714,510000,2,36,0,9975,8200,7268,7000,7177,7200,0,211987.83333333334,9975,8200,7268,7000,7177,7200,1,0,0,0,0
8715,240000,1,28,0,3851,1467,10594,1802,1516,1193,0,8582.333333333334,3851,1467,10594,1802,1516,1193,1,0,0,1,0
8716,30000,2,24,0,1767,1700,1010,1141,0,0,0,22910.333333333332,1767,1700,1010,1141,0,0,1,0,1,0,0
8717,230000,1,30,0,4501,4585,3328,3500,2872,3000,0,100519.16666666667,4501,4585,3328,3500,2872,3000,1,0,1,0,0
8718,40000,2,23,0,2000,2000,2000,1500,1500,2000,0,39298.333333333336,2000,2000,2000,1500,1500,2000,1,0,1,0,0
8719,50000,2,26,0,378,0,0,3263,0,0,0,556.8333333333334,378,0,0,3263,0,0,1,0,1,0,0
8720,160000,1,34,0,390,390,520,560,390,0,1,436.6666666666667,390,390,520,560,390,0,1,0,0,0,0
8721,80000,1,28,0,1412,1425,931,1000,2000,2000,0,31928.0,1412,1425,931,1000,2000,2000,1,0,1,0,0
8722,110000,1,34,0,5500,5000,4300,12700,0,4500,1,110253.5,5500,5000,4300,12700,0,4500,1,0,1,0,0
8723,50000,2,22,0,2047,1539,633,634,433,25586,0,34084.5,2047,1539,633,634,433,25586,1,0,0,0,0
8724,100000,1,47,0,1473,390,390,390,0,2380,0,505.5,1473,390,390,390,0,2380,0,0,0,0,0
8725,260000,2,40,0,49857,75038,96793,16576,6844,8954,0,51395.5,49857,75038,96793,16576,6844,8954,0,0,0,0,0
8726,50000,1,43,0,1255,1210,487,508,1534,526,1,14718.166666666666,1255,1210,487,508,1534,526,0,0,1,0,0
8727,420000,2,29,0,7108,17570,1000,158556,5000,5080,0,163146.66666666666,7108,17570,1000,158556,5000,5080,1,0,1,0,0
8728,70000,2,34,0,3007,3248,2661,1135,1160,1169,0,55068.333333333336,3007,3248,2661,1135,1160,1169,0,0,1,0,0
8729,60000,2,30,0,3160,2604,2160,4060,3382,3751,0,9465.5,3160,2604,2160,4060,3382,3751,1,0,1,0,0
8730,460000,1,33,0,6050,7000,6000,5593,5630,6089,0,162964.66666666666,6050,7000,6000,5593,5630,6089,1,0,0,0,0
8731,60000,2,48,0,1700,1700,2000,1500,1600,1000,0,39539.0,1700,1700,2000,1500,1600,1000,1,0,0,1,0
8732,80000,2,45,0,0,1890,0,2523,0,0,0,2353.0,0,1890,0,2523,0,0,0,0,0,1,0
8733,80000,1,25,0,2306,2000,1000,2000,1500,29651,0,21747.166666666668,2306,2000,1000,2000,1500,29651,1,0,1,0,0
8734,160000,2,63,0,0,2649,1210,0,1886,491,0,956.5,0,2649,1210,0,1886,491,0,0,1,0,0
8735,50000,2,27,0,1754,2900,0,1265,832,500,1,36532.5,1754,2900,0,1265,832,500,0,0,0,1,0
8736,50000,2,28,0,2100,3600,2146,1004,1100,1294,0,42497.5,2100,3600,2146,1004,1100,1294,1,0,0,0,0
8737,480000,2,30,0,0,0,0,0,330982,30000,1,133563.66666666666,0,0,0,0,200000,30000,1,0,1,0,0
8738,100000,2,30,0,4200,4700,4500,3000,2900,2901,0,86965.33333333333,4200,4700,4500,3000,2900,2901,1,0,0,0,0
8739,440000,1,43,0,2400,3000,2000,5000,4000,4000,0,52920.333333333336,2400,3000,2000,5000,4000,4000,1,0,0,0,0
8740,310000,1,47,0,1869,2681,0,2654,0,2397,0,1357.3333333333333,1869,2681,0,2654,0,2397,0,0,0,0,0
8741,370000,1,30,0,2096,1263,3665,4488,24262,11175,1,10080.666666666666,2096,1263,3665,4488,24262,11175,1,0,1,0,0
8742,130000,1,44,0,0,1500,486,303,83,780,0,16494.0,0,1500,486,303,83,780,0,0,1,0,0
8743,70000,2,39,0,5336,1268,1052,0,0,0,0,22645.166666666668,5336,1268,1052,0,0,0,0,0,1,0,0
8744,220000,1,30,0,2026,10040,1000,1253,1350,4416,0,16655.0,2026,10040,1000,1253,1350,4416,1,0,1,0,0
8745,200000,2,31,0,1473,1818,4192,6066,1616,2512,0,3025.1666666666665,1473,1818,4192,6066,1616,2512,1,0,0,0,0
8746,160000,2,27,0,20000,10000,3017,0,3000,2000,0,91576.0,20000,10000,3017,0,3000,2000,1,0,0,0,0
8747,230000,1,27,0,7662,2066,2007,2108,394,3214,0,3311.8333333333335,7662,2066,2007,2108,394,3214,1,0,0,0,0
8748,210000,2,54,0,0,0,225,760,0,0,0,164.16666666666666,0,0,225,760,0,0,0,0,1,0,0
8749,350000,1,42,0,13000,11000,8232,7000,6000,7000,1,245448.5,13000,11000,8232,7000,6000,7000,1,0,1,0,0
8750,110000,2,40,0,4438,76000,5000,4000,3000,5000,0,93065.16666666667,4438,76000,5000,4000,3000,5000,0,0,1,0,0
8751,50000,1,54,0,1756,2181,2175,773,638,694,0,37627.166666666664,1756,2181,2175,773,638,694,1,0,1,0,0
8752,100000,2,51,0,4523,4213,3100,10000,3220,3130,0,93964.0,4523,4213,3100,10000,3220,3130,0,0,0,1,0
8753,380000,1,48,0,10233,13826,24071,4065,21061,28484,0,16428.333333333332,10233,13826,24071,4065,21061,28484,0,0,0,0,1
8754,210000,2,38,1,4465,0,0,9306,5855,9840,0,4448.833333333333,4465,0,0,9306,5855,9840,0,0,0,0,0
8755,80000,1,47,1,6325,0,2612,5520,0,2998,1,72841.5,6325,0,2612,5520,0,2998,0,0,1,0,0
8756,150000,1,31,0,0,601,4102,0,2019,5515,0,3001.3333333333335,0,601,4102,0,2019,5515,1,0,0,0,0
8757,80000,1,35,0,0,0,19980,173,0,0,1,3358.8333333333335,0,0,19980,173,0,0,1,0,1,0,0
8758,20000,2,44,1,0,0,0,0,0,0,1,2300.0,0,0,0,0,0,0,0,1,1,0,0
8759,300000,1,26,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
8760,340000,1,31,0,14000,13000,13000,12000,12000,12000,0,331881.0,14000,13000,13000,12000,12000,12000,1,0,0,0,0
8761,290000,1,30,0,0,9000,10500,17000,0,3500,1,191339.16666666666,0,9000,10500,17000,0,3500,1,0,1,0,0
8762,100000,2,35,0,2691,326,326,652,0,326,1,774.5,2691,326,326,652,0,326,1,0,1,0,0
8763,230000,2,30,0,1079,3000,25916,2219,4000,6000,0,8454.166666666666,1079,3000,25916,2219,4000,6000,0,0,1,0,0
8764,210000,1,44,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0
8765,400000,1,39,1,0,4500,0,4800,1600,0,0,52500.5,0,4500,0,4800,1600,0,1,0,0,0,0
8766,180000,1,37,0,8440,8500,174,0,0,0,0,89950.66666666667,8440,8500,174,0,0,0,0,0,1,0,0
8767,50000,2,40,0,1383,1000,196,500,0,0,0,8431.166666666666,1383,1000,196,500,0,0,0,0,1,0,0
8768,20000,2,43,0,1300,5000,0,640,1497,0,1,16873.666666666668,1300,5000,0,640,1497,0,0,0,1,0,0
8769,50000,2,22,0,2300,2000,1000,500,1000,500,0,29699.666666666668,2300,2000,1000,500,1000,500,1,0,0,0,0
8770,170000,1,27,0,5631,5090,4937,5043,5023,11939,0,132437.66666666666,5631,5090,4937,5043,5023,11939,1,0,0,0,0
8771,20000,2,47,0,1500,3000,0,1000,1600,0,1,17005.5,1500,3000,0,1000,1600,0,0,0,0,0,0
8772,500000,2,44,0,10000,10000,10000,20000,10000,0,0,90463.33333333333,10000,10000,10000,20000,10000,0,1,0,1,0,0
8773,320000,2,34,0,0,4,0,0,0,0,0,-933.3333333333334,0,4,0,0,0,0,1,0,0,0,0
8774,280000,1,37,0,1574,0,0,1688,0,198,0,1792.3333333333333,1574,0,0,1688,0,198,1,0,0,0,0
8775,30000,2,26,0,1411,1522,621,795,715,1000,1,19648.333333333332,1411,1522,621,795,715,1000,1,0,1,0,0
8776,20000,1,23,1,0,2400,0,0,1100,0,1,10200.5,0,2400,0,0,1100,0,1,0,0,1,0
8777,30000,2,24,1,0,0,0,0,0,0,0,300.0,0,0,0,0,0,0,1,0,1,0,0
8778,20000,1,23,1,2000,0,700,0,2000,2000,0,6499.5,2000,0,700,0,2000,2000,1,0,1,0,0
8779,20000,2,22,0,1298,1909,1666,5000,703,775,0,22494.333333333332,1298,1909,1666,5000,703,775,1,0,1,0,0
8780,50000,1,25,1,0,0,0,0,1454,0,1,785.6666666666666,0,0,0,0,1454,0,1,0,0,0,0
8781,50000,1,50,0,52498,1906,278,352,448,200,0,23941.333333333332,52498,1906,278,352,448,200,0,0,1,0,0
8782,340000,1,48,0,13690,12693,6100,6300,5100,5400,0,254360.83333333334,13690,12693,6100,6300,5100,5400,0,0,0,0,0
8783,140000,2,41,0,5000,5000,20000,10000,10000,10000,0,99398.0,5000,5000,20000,10000,10000,10000,1,0,1,0,0
8784,20000,1,48,0,2000,2000,0,680,1000,0,1,9955.166666666666,2000,2000,0,680,1000,0,1,0,1,0,0
8785,320000,1,29,0,4697,5920,4000,3012,3000,3000,0,114623.5,4697,5920,4000,3012,3000,3000,1,0,1,0,0
8786,310000,2,37,0,0,5365,1000,1000,2000,2000,0,4591.5,0,5365,1000,1000,2000,2000,0,0,1,0,0
8787,120000,2,35,1,0,10800,0,3500,3400,3500,1,101976.66666666667,0,10800,0,3500,3400,3500,1,0,0,0,0
8788,60000,2,41,0,2203,4687,11,1500,1500,2000,1,48298.166666666664,2203,4687,11,1500,1500,2000,0,0,1,0,0
8789,50000,1,58,0,2000,1703,1406,721,645,658,0,39089.166666666664,2000,1703,1406,721,645,658,0,0,0,0,0
8790,10000,1,26,1,0,0,0,0,0,0,1,2300.0,0,0,0,0,0,0,0,0,1,0,0
8791,50000,2,45,0,1100,1091,1100,1000,1000,1000,0,5265.5,1100,1091,1100,1000,1000,1000,1,0,0,1,0
8792,30000,1,53,1,2500,0,2403,0,3000,0,1,20788.0,2500,0,2403,0,3000,0,0,0,0,1,0
8793,90000,2,29,0,4073,5021,3000,3000,3000,2000,0,65863.83333333333,4073,5021,3000,3000,3000,2000,1,0,1,0,0
8794,50000,1,39,1,0,3400,0,2700,1600,1500,1,32982.5,0,3400,0,2700,1600,1500,0,0,1,0,0
8795,620000,1,31,0,11881,21171,13915,3583,7111,1971,0,10474.333333333334,11881,21171,13915,3583,7111,1971,1,0,1,0,0
8796,70000,2,24,1,3200,13,1008,1103,1100,850,0,49103.0,3200,13,1008,1103,1100,850,1,0,0,1,0
8797,180000,2,26,0,390,5248,5,780,467,3513,0,1907.0,390,5248,5,780,467,3513,1,0,1,0,0
8798,20000,1,41,1,2400,0,0,1320,1000,0,1,18428.666666666668,2400,0,0,1320,1000,0,0,0,1,0,0
8799,50000,1,27,0,0,2000,1241,633,616,2500,1,36172.833333333336,0,2000,1241,633,616,2500,1,0,1,0,0
8800,150000,1,32,0,4523,3500,3500,3000,2776,4019,0,105060.33333333333,4523,3500,3500,3000,2776,4019,1,0,1,0,0
8801,210000,2,26,0,1624,0,0,312,0,0,0,358.5,1624,0,0,312,0,0,1,0,0,0,0
8802,180000,1,29,0,3500,4000,8600,4000,0,8100,0,101118.66666666667,3500,4000,8600,4000,0,8100,1,0,0,0,0
8803,310000,2,34,0,1002,5565,4050,4922,15362,12000,0,6041.833333333333,1002,5565,4050,4922,15362,12000,0,0,1,0,0
8804,210000,2,44,0,1938,0,0,0,0,0,0,2821.8333333333335,1938,0,0,0,0,0,0,0,0,0,0
8805,200000,1,38,0,1196,1968,200,1018,2361,2500,0,1672.3333333333333,1196,1968,200,1018,2361,2500,0,0,0,0,0
8806,80000,2,23,1,1600,1100,1000,1100,906,0,0,24358.166666666668,1600,1100,1000,1100,906,0,1,0,1,0,0
8807,250000,2,49,0,0,0,0,3000,0,3212,0,934.0,0,0,0,3000,0,3212,0,0,0,0,0
8808,220000,2,43,1,167,0,0,0,0,0,1,936.1666666666666,167,0,0,0,0,0,0,0,0,0,0
8809,160000,1,30,0,400,0,800,0,1470,0,0,558.3333333333334,400,0,800,0,1470,0,1,0,1,0,0
8810,30000,2,21,0,2000,2000,2000,1765,331,0,0,27202.333333333332,2000,2000,2000,1765,331,0,1,0,1,0,0
8811,30000,2,45,0,1600,1500,1100,1053,1320,967,1,30417.0,1600,1500,1100,1053,1320,967,0,0,1,0,0
8812,30000,2,34,0,0,6253,0,2115,0,2000,1,2829.8333333333335,0,6253,0,2115,0,2000,0,0,0,1,0
8813,50000,2,45,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
8814,240000,2,54,0,5000,3000,5200,0,3000,5400,0,66951.5,5000,3000,5200,0,3000,5400,0,0,0,0,0
8815,340000,2,36,0,160444,10143,7190,6283,5208,4177,0,237341.33333333334,160444,10143,7190,6283,5208,4177,0,0,0,0,0
8816,60000,2,48,1,0,4500,0,2400,0,2200,1,60825.333333333336,0,4500,0,2400,0,2200,1,0,1,0,0
8817,120000,2,28,0,3283,3000,5000,3000,3000,4000,0,84492.0,3283,3000,5000,3000,3000,4000,0,0,1,0,0
8818,50000,1,25,0,1400,2200,806,1000,2000,1000,0,19183.833333333332,1400,2200,806,1000,2000,1000,1,0,1,0,0
8819,210000,2,49,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
8820,120000,1,26,0,316,316,316,316,316,316,0,316.0,316,316,316,316,316,316,1,0,1,0,0
8821,50000,2,24,0,1390,1650,1000,0,0,0,0,12988.333333333334,1390,1650,1000,0,0,0,0,0,0,1,0
8822,460000,2,29,0,90150,7018,7000,7002,8007,8038,0,151592.5,90150,7018,7000,7002,8007,8038,1,0,0,0,0
8823,310000,1,44,0,2500,2000,2000,3500,2500,1500,0,8873.333333333334,2500,2000,2000,3500,2500,1500,0,0,1,0,0
8824,240000,2,28,0,7065,6002,10002,7030,6275,8088,0,203932.5,7065,6002,10002,7030,6275,8088,1,0,0,0,0
8825,450000,2,41,0,75459,25413,85784,27856,2000,1900,0,37798.5,75459,25413,85784,27856,2000,1900,1,0,0,0,0
8826,50000,1,41,0,2100,1500,824,1500,877,2796,0,35394.166666666664,2100,1500,824,1500,877,2796,0,0,0,0,0
8827,280000,1,39,0,7430,5234,3316,2970,3978,3258,0,4069.0,7430,5234,3316,2970,3978,3258,0,0,1,0,0
8828,20000,1,22,0,1000,20700,2000,800,465,1000,0,19899.833333333332,1000,20700,2000,800,465,1000,1,0,1,0,0
8829,200000,1,47,0,10000,10000,6000,0,5000,3000,0,116078.16666666667,10000,10000,6000,0,5000,3000,0,0,0,1,0
8830,220000,1,41,0,8000,7000,3500,1500,2000,1000,0,121279.16666666667,8000,7000,3500,1500,2000,1000,1,0,0,1,0
8831,170000,2,31,0,7820,26058,3474,7680,7860,9333,1,5933.166666666667,7820,26058,3474,7680,7860,9333,0,0,1,0,0
8832,150000,1,28,0,18056,4065,1058,3976,2216,0,0,13323.333333333334,18056,4065,1058,3976,2216,0,1,0,0,0,1
8833,180000,1,50,0,396,776,776,1552,0,776,0,905.3333333333334,396,776,776,1552,0,776,1,0,1,0,0
8834,120000,2,47,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0
8835,90000,2,34,1,77,0,9281,0,340,0,0,4237.0,77,0,9281,0,340,0,0,0,1,0,0
8836,490000,1,51,0,17143,742,0,5143,13,5744,0,5045.166666666667,17143,742,0,5143,13,5744,0,0,0,0,1
8837,90000,1,56,0,2572,3188,2661,1000,8000,1000,0,48887.333333333336,2572,3188,2661,1000,8000,1000,0,0,0,0,0
8838,400000,1,29,0,8600,8000,9000,8200,8500,8500,1,249832.5,8600,8000,9000,8200,8500,8500,1,0,1,0,0
8839,160000,2,45,0,2361,5608,1851,2801,3268,2096,0,3125.6666666666665,2361,5608,1851,2801,3268,2096,0,0,0,1,0
8840,50000,2,23,0,2008,1106,1000,1000,1000,1000,0,9434.333333333334,2008,1106,1000,1000,1000,1000,1,0,1,0,0
8841,50000,1,26,1,0,2000,3200,4000,2000,1500,1,31961.0,0,2000,3200,4000,2000,1500,1,0,1,0,0
8842,80000,2,23,0,6687,1000,0,4318,0,254,0,3722.8333333333335,6687,1000,0,4318,0,254,1,0,0,0,0
8843,360000,2,33,0,9860,8537,4912,0,0,9294,0,4399.166666666667,9860,8537,4912,0,0,9294,1,0,1,0,0
8844,240000,2,30,0,0,7124,21,2959,6000,0,1,3823.8333333333335,0,7124,21,2959,6000,0,0,0,1,0,0
8845,80000,1,26,1,0,0,481,0,0,0,0,323.0,0,0,481,0,0,0,0,0,1,0,0
8846,30000,2,33,1,1700,1100,0,1030,1000,3330,0,33807.666666666664,1700,1100,0,1030,1000,3330,0,0,0,1,0
8847,20000,2,26,1,1446,0,1956,0,651,0,1,19095.333333333332,1446,0,1956,0,651,0,1,0,0,0,0
8848,80000,2,35,0,9,2203,3006,3005,2005,2000,1,61144.666666666664,9,2203,3006,3005,2005,2000,0,0,1,0,0
8849,130000,2,32,0,6100,6103,4823,4000,4000,4000,0,115428.33333333333,6100,6103,4823,4000,4000,4000,0,0,0,1,0
8850,160000,2,29,0,2106,5500,2000,2000,1350,700,0,2370.5,2106,5500,2000,2000,1350,700,1,0,0,0,0
8851,450000,2,36,0,2500,2500,0,0,0,0,0,833.3333333333334,2500,2500,0,0,0,0,0,0,0,0,0
8852,50000,2,23,0,0,1138,1149,816,0,1710,1,8320.666666666666,0,1138,1149,816,0,1710,1,0,0,1,0
8853,130000,1,34,0,5170,2584,4000,2006,2000,2004,1,85202.5,5170,2584,4000,2006,2000,2004,0,0,0,0,0
8854,260000,2,49,0,2184,15482,2000,3000,1000,5125,1,8332.166666666666,2184,15482,2000,3000,1000,5125,0,0,1,0,0
8855,300000,1,50,0,60000,80006,10523,8565,8700,3412,1,260720.83333333334,60000,80006,10523,8565,8700,3412,0,1,0,0,0
8856,130000,2,30,0,4527,10122,1,4355,8918,0,1,119708.0,4527,10122,1,4355,8918,0,1,0,0,0,0
8857,50000,1,25,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
8858,50000,2,22,0,3000,2000,0,4532,4500,4500,0,23843.166666666668,3000,2000,0,4532,4500,4500,1,0,0,1,0
8859,230000,2,27,0,3340,3401,3420,3797,3476,2818,0,95467.66666666667,3340,3401,3420,3797,3476,2818,1,0,0,0,0
8860,180000,1,29,0,6500,7000,7100,5000,5000,5000,0,160868.0,6500,7000,7100,5000,5000,5000,1,0,1,0,0
8861,70000,2,30,0,1600,1300,1000,701,1000,1000,0,16531.333333333332,1600,1300,1000,701,1000,1000,1,0,0,0,0
8862,80000,2,36,0,6120,2861,3279,3319,1150,1150,0,3577.3333333333335,6120,2861,3279,3319,1150,1150,0,0,1,0,0
8863,310000,2,49,0,2042,1562,1118,1139,2195,61526,0,27005.333333333332,2042,1562,1118,1139,2195,61526,0,0,1,0,0
8864,80000,2,37,0,4369,3343,3137,2914,3151,3320,0,92120.83333333333,4369,3343,3137,2914,3151,3320,0,0,0,0,0
8865,360000,1,35,0,900,0,0,0,0,0,0,778.5,900,0,0,0,0,0,0,0,0,0,0
8866,180000,1,29,0,4000,3500,4000,8600,4000,0,0,114164.16666666667,4000,3500,4000,8600,4000,0,1,0,0,0,0
8867,80000,2,25,0,19885,1700,1169,1044,717,1000,0,33213.833333333336,19885,1700,1169,1044,717,1000,1,0,1,0,0
8868,50000,1,50,0,0,390,390,390,780,0,0,520.0,0,390,390,390,780,0,0,0,0,0,0
8869,170000,2,32,0,6593,9361,22222,20437,8744,3620,0,13500.166666666666,6593,9361,22222,20437,8744,3620,1,0,0,0,0
8870,20000,2,25,1,6742,1100,4100,6,2000,0,0,14651.833333333334,6742,1100,4100,6,2000,0,1,0,1,0,0
8871,50000,1,27,0,2055,1935,675,662,650,666,1,33344.666666666664,2055,1935,675,662,650,666,1,0,1,0,0
8872,280000,1,32,0,1000,3186,45028,2100,0,0,0,11814.333333333334,1000,3186,45028,2100,0,0,1,0,0,0,0
8873,180000,2,26,0,4500,10056,200,2354,9446,0,0,63926.333333333336,4500,10056,200,2354,9446,0,0,0,1,0,0
8874,300000,1,38,0,200,600,0,0,0,1791,1,-224.83333333333334,200,600,0,0,0,1791,0,0,0,0,0
8875,140000,2,25,0,3000,6000,3000,5000,6000,5000,1,35170.333333333336,3000,6000,3000,5000,6000,5000,1,0,0,0,0
8876,320000,1,31,0,4984,4121,4012,1598,0,0,0,3162.6666666666665,4984,4121,4012,1598,0,0,1,0,0,0,0
8877,390000,1,32,0,1781,2188,1000,8572,6568,11416,0,34226.333333333336,1781,2188,1000,8572,6568,11416,1,0,0,0,0
8878,80000,2,23,1,4350,0,2350,1048,1077,1154,1,63714.833333333336,4350,0,2350,1048,1077,1154,1,0,0,0,0
8879,250000,2,29,1,11783,0,8065,5404,5000,5000,1,218869.33333333334,11783,0,8065,5404,5000,5000,1,0,1,0,0
8880,50000,2,37,0,3010,5004,10000,5200,0,1181,0,34998.0,3010,5004,10000,5200,0,1181,0,0,1,0,0
8881,330000,2,35,0,0,0,0,29221,3194,0,0,5679.666666666667,0,0,0,29221,3194,0,1,0,0,0,0
8882,150000,1,52,1,8100,8100,9000,0,5578,5304,1,140503.16666666666,8100,8100,9000,0,5578,5304,0,0,1,0,0
8883,160000,2,26,0,1083,1038,0,0,0,97502,0,1730.8333333333333,1083,1038,0,0,0,97502,1,0,0,1,0
8884,20000,2,24,0,0,1720,1754,893,0,400,0,19529.0,0,1720,1754,893,0,400,0,0,1,0,0
8885,80000,2,22,0,2000,2201,2000,1000,1000,2000,0,53549.0,2000,2201,2000,1000,1000,2000,1,0,1,0,0
8886,280000,2,39,0,9152,335,2322,0,0,9436,0,2206.3333333333335,9152,335,2322,0,0,9436,0,0,0,0,0
8887,330000,1,48,0,571,0,11942,300,0,0,0,2102.1666666666665,571,0,11942,300,0,0,1,0,0,1,0
8888,30000,2,29,1,2429,5,1062,0,0,0,0,9612.166666666666,2429,5,1062,0,0,0,1,0,1,0,0
8889,110000,2,55,0,1600,1300,1000,1000,1000,1000,0,17095.166666666668,1600,1300,1000,1000,1000,1000,0,0,1,0,0
8890,150000,2,45,0,2200,2200,2300,2213,2300,2245,0,60248.666666666664,2200,2200,2300,2213,2300,2245,0,0,0,1,0
8891,310000,1,40,0,2000,20000,2000,2000,2000,210759,0,24662.166666666668,2000,20000,2000,2000,2000,210759,0,0,1,0,0
8892,230000,2,43,1,13126,10000,5000,23700,2000,3,1,223444.0,13126,10000,5000,23700,2000,3,1,0,1,0,0
8893,150000,1,31,1,4800,4006,3669,0,11781,0,1,139354.0,4800,4006,3669,0,11781,0,0,0,0,0,0
8894,330000,1,38,0,671,291,1051,1011,1051,821,0,854.3333333333334,671,291,1051,1011,1051,821,0,0,0,0,0
8895,140000,2,37,0,326,326,1516,326,1439,326,1,709.8333333333334,326,326,1516,326,1439,326,0,0,1,0,0
8896,200000,2,34,0,2476,3771,4285,3023,5088,6282,0,4203.166666666667,2476,3771,4285,3023,5088,6282,0,0,1,0,0
8897,150000,1,26,0,360,1041,1000,70,660,0,0,868.5,360,1041,1000,70,660,0,1,0,0,0,0
8898,60000,1,26,0,2282,2324,2049,2000,3000,1120,1,47678.166666666664,2282,2324,2049,2000,3000,1120,1,0,1,0,0
8899,50000,1,30,0,676,0,10500,337,333,407,0,4928.333333333333,676,0,10500,337,333,407,1,0,1,0,0
8900,260000,1,43,0,0,0,15055,0,0,0,1,4750.833333333333,0,0,15055,0,0,0,0,0,0,0,0
8901,500000,2,29,0,7057,134011,8000,10000,78226,50000,0,66151.0,7057,134011,8000,10000,78226,50000,1,0,0,0,0
8902,330000,2,33,0,0,0,102680,1728,1695,2000,0,30543.666666666668,0,0,102680,1728,1695,2000,1,0,1,0,0
8903,110000,1,44,0,3083,9563,4000,1800,2000,2000,0,75021.66666666667,3083,9563,4000,1800,2000,2000,0,0,1,0,0
8904,140000,1,41,0,12171,0,0,0,10832,0,0,4587.666666666667,12171,0,0,0,10832,0,0,0,0,0,0
8905,120000,2,39,0,1999,1040,265,66,0,0,0,19458.5,1999,1040,265,66,0,0,0,0,1,0,0
8906,210000,2,34,0,1075,229,799,0,0,2247,1,350.5,1075,229,799,0,0,2247,1,0,1,0,0
8907,260000,1,34,0,0,0,8157,0,0,1673,0,1330.1666666666667,0,0,8157,0,0,1673,0,0,0,0,0
8908,30000,2,44,0,0,0,0,0,0,0,0,102.66666666666667,0,0,0,0,0,0,0,0,0,0,0
8909,150000,2,35,0,5000,5000,4030,4000,4000,4000,0,124420.0,5000,5000,4030,4000,4000,4000,1,0,0,1,0
