,id,text,time_created
2,hWIdOfK1oOHAb8JfOXZkyA,"Super great staff!  Friendly!  Quick service!  Delicious bagels!  Love the special on Tuesdays - bagels are 65 cent.

Native NY-er who lives out of state...",2017-12-20 00:52:16
0,rSJAtekGHxeixVpTlOBxyg,"This little place is so convenient! They not only have coffee, but scrambled eggs and salads. It has become my new favorite place to go for breakfast and snacks",2019-12-21 09:48:44
1,rSJAtekGHxeixVpTlOBxyg,"I do plan on giving this place another shot, Just not any time soon. I ordered BEC (bacon egg and cheese bagel) it was subpar to say the least and the bagel...",2020-01-25 07:14:41
2,rSJAtekGHxeixVpTlOBxyg,"Such an adorable spot! The sandwiches were soooo good & so filling. I ordered ""the experience"" and ""light my fire"". They both hit the spot. There are so...",2019-09-26 12:23:32
0,ok9QnkdrbqE8Kjc-u6Isyg,"200% satisfied and would recommend picking up breakfast here for sure! This is not a dine-in place.
Though a 1/2 mile from our hotel in the theater...",2019-11-23 09:56:49
1,ok9QnkdrbqE8Kjc-u6Isyg,I ended up at Liberty Bagel & Deli based on a bus ride into Port Authority and plans in the theater district. Good bagels were a must- have for my day-trip....,2019-12-09 10:11:28
2,ok9QnkdrbqE8Kjc-u6Isyg,Delicious bagels! I went here on a review from yelp that said they were good. It's a convenience store type set up but they have fresh bagels & boar's head...,2020-03-08 13:09:39
0,TzyGxaYLLktPnEi2Vra0OQ,"I arrived at my hotel and settled into my room, tired after an 18 hour travel day from Alaska. 
I wandered down to the pub below my hotel for a quick drink...",2020-01-09 14:36:59
1,TzyGxaYLLktPnEi2Vra0OQ,"I go here pretty often since I live across the street

The sandwiches are always good, everything feels pretty well priced

It's 4 stars because...",2020-03-04 08:16:03
2,TzyGxaYLLktPnEi2Vra0OQ,"Good beer selection for a bodega.
So far everything I've gotten here (except for maybe the beer) has been overpriced.
BEC not great.",2016-09-21 16:46:36
0,UGECJrPSWy0n7PXykBBWAQ,"If you want a cake, a pie, or cookies, this is the place to get them! They are a small place but have big value treats and baked goods to get for friends,...",2020-03-07 10:42:42
1,UGECJrPSWy0n7PXykBBWAQ,"Brooklyn Blackout!

There's no other place that bests TLRH's Brooklyn Blackout.  Whether you are getting the cupcake or the cake, this Brooklyn Blackout is...",2020-03-05 00:36:32
2,UGECJrPSWy0n7PXykBBWAQ,Came back here for another fixing of desserts. I ordered the Brooklyn Blackout cupcake and the Red Velvet cake. The Brooklyn Blackout cupcake was delicious...,2020-03-02 09:26:00
0,Db2zQ3Wm7zW6Sji-nk6usQ,"Ok...combine the best bagels you've ever had, with that perfect grill for bacon or sausage egg and cheese and then have a friendly team making the food and...",2019-12-15 05:04:52
1,Db2zQ3Wm7zW6Sji-nk6usQ,My go-to stop for a breakfast sandwich on my way to work when I drive in to the city. It's conveniently located right off of 87. Their everything bagel is...,2019-11-30 03:31:59
2,Db2zQ3Wm7zW6Sji-nk6usQ,Don't get me wrong this place is always been turning out amazing bagels on a consistent basis. My favorite is there everything bagel very crispy and chewing...,2019-05-25 15:14:43
0,SyMukEpaqTGtC8otaGFR5Q,"Really amazing catering. I normally cater the 6 foot hero for my parties.. usually Superbowl or other fun events. Each and every time, simply fantastic....",2019-10-16 07:22:20
1,SyMukEpaqTGtC8otaGFR5Q,This place is a dump! I am so disappointed that I was served cheesecake that tasted like cardboard. There is absolutely no question in my mind that the...,2020-03-03 21:29:54
2,SyMukEpaqTGtC8otaGFR5Q,I found Rego Park Deli the first day I needed a place for our productions prep crew in forest hills gardens. It's a sizeable group of people so I wanted a...,2019-05-17 05:43:49
0,KEyhIMAUpj7cceOvG9C1sA,"New shop, right next door to the old colorful location. (Old space is now serving ice cream.)

Cute, comfortable space with more seating. Delicious fun...",2019-10-05 09:14:16
1,KEyhIMAUpj7cceOvG9C1sA,"The store is not very big, but cute, cozy, and colorful. More importantly, you get great value for the price you pay. Drinks here are $1-2 cheaper than most...",2018-12-17 22:32:21
2,KEyhIMAUpj7cceOvG9C1sA,"I came here for breakfast on a Wednesday morning.  The place was pretty empty and there was a lot of seating.  My sister and I ordered an iced matcha latte,...",2019-06-12 11:21:43
0,Tyf0mCa2CsYBIlj2vw4nzA,"This is a review for DELIVERY.

My friend told me that typical breakfast in NYC is a bagel, but a bagel with the works. So she ordered two bagel sandwiches...",2019-01-13 08:25:41
1,Tyf0mCa2CsYBIlj2vw4nzA,Free Delivery and tasty bagels.  Ordered a bacon egg and cheese on an egg bagel with raw onion. They got all my 3 condiments correct including the extra one...,2020-01-23 16:32:51
2,Tyf0mCa2CsYBIlj2vw4nzA,"Really really rude counter associates. More than once, I have gone up to the counter here, and waited patiently for service, only to be looked at and...",2020-01-28 06:04:18
0,I9cLwCosV_fzbIaKfLubpg,"Theres no better grab and go lunch spot in NoHo
Food is fantastic and the speed of service is unparalleled!
The falafel sandwich with the spicy sauce is a MUST!",2019-09-23 20:54:12
1,I9cLwCosV_fzbIaKfLubpg,A classic but modern juice bar and deli. It's kind of hidden from the main streets so it's usually not that crowded inside. No Ho is a name that cracks me...,2020-01-20 07:03:53
2,I9cLwCosV_fzbIaKfLubpg,I was first introduced to this place a few years ago by my friend who went to NYU and was excited to find $5 lox bagels! The employees are always friendly...,2019-07-16 14:52:36
0,3o5ABdDmf0oNWwVrzh-ieA,Another good coffee place in Flatiron!  Love trying new spots so I was glad I stumbled across this place on my way back from lunch - the shop logo is quite...,2020-02-05 11:55:15
1,3o5ABdDmf0oNWwVrzh-ieA,"Really solid cafe in Flatiron ... 5 reasons why:
1. They have caffeine. Quality caffeine at that. The cold brew really hit the spot.
2. Open space where you...",2020-03-09 10:15:17
2,3o5ABdDmf0oNWwVrzh-ieA,"Try: Iced Maple Shay 

Why: Smooth and sweet maple latte. 

Notes: I also got an Almond Croissant but it was a bit hard instead of flaky and buttery. I...",2019-11-29 15:18:07
0,LQI_yvSb4kZcwEZVGwf7Ww,"Gave this spot 3 tries before writing a review. Decent bagels, will never compare to bagel boy. Last straw was my fresh squeezed Juice with pineapple,...",2020-01-19 08:17:08
1,LQI_yvSb4kZcwEZVGwf7Ww,In my humble opinion this place is an amazing addition to our neighborhood. I was there once in person and also ordered a delivery through Seamless a few...,2020-02-20 14:16:41
2,LQI_yvSb4kZcwEZVGwf7Ww,"Variety of food  not bagels only . Fresh juices,wraps, panini.. you name it. We had cinnamon bagel with jelly : good amount of jelly , love it. Western...",2019-12-28 11:40:28
0,_BGO3f92Ys1w0EBQ9jy0lw,"My usual bagel and breakfast spot. I've been coming here for years, even as ownership changed hands. The bagels are great but I had to slow up because my...",2020-02-19 11:47:06
1,_BGO3f92Ys1w0EBQ9jy0lw,Poor customer service which is unfortunate since the  bagels are good. It used to have better service. Not sure what happened but the service needs to...,2020-01-18 09:49:40
2,_BGO3f92Ys1w0EBQ9jy0lw,I came here looking for a local bagel spot after one of my go to bagels shops sold me some fairly tough bagels last weekend. I found this spot in Yelp....,2017-09-16 11:46:25
0,1uPB-IOaoWd4s2jNFpZgVw,"At first I skipped this bakery then said ""F***, what have I DONE?""
Came here, saw all their Greek pastries, then decided to BUY DUM
I tried to slim my...",2020-01-25 17:36:37
1,1uPB-IOaoWd4s2jNFpZgVw,"The strudel is not fresh. The pastry part tastes a bit like paper.

Also the owner doesn't charge customers  in a consistent way. He charges you by  piece...",2020-02-08 07:19:13
2,1uPB-IOaoWd4s2jNFpZgVw,"This gem of a Greek Bakery has something to satisfy everyone.  From sweet to savory, or whatever you're jonesing for, you'll find something to satisfy that...",2019-03-15 21:23:03
0,yt4TpkQ-45A-ZsniITzgVg,I've stopped by a few times to get some breakfast mostly eggs and home fries. The food is pretty basic and is ok but nothing spectacular and it's pretty...,2020-04-05 16:28:44
1,yt4TpkQ-45A-ZsniITzgVg,"Ok, so I need to be super positive here as O don't think I'm our world we should be negative.  However I am also all about honestly and reviews of real...",2019-02-20 14:25:02
2,yt4TpkQ-45A-ZsniITzgVg,"After pulling a 13 hr shift I stopped in for breakfast.  Grabbed a bacon, egg & cheese on a plain bagel.  There were 3 customers in the place and 4 workers,...",2018-11-20 03:53:40
0,-zzMDQkhZzrnBUdrfpG3Ng,"Came here with my one of my roommates looking for some food, but then realized, they also serve happy hour all day on the weekends! I got a Bloody Mary and...",2019-12-17 13:10:08
1,-zzMDQkhZzrnBUdrfpG3Ng,The front server (Eastern European) purposeful misgendered my cousin Jasmine Infiniti a well known Dj. Not a LGBT friendly place.,2020-02-09 14:57:40
2,-zzMDQkhZzrnBUdrfpG3Ng,Cute cafe that we stumbled upon. I got the pretzel breakfast sandwich and it was massive. Boyfriend got the goat cheese croissant and loved it. Salted...,2019-07-08 07:28:32
0,5VdUwmUWt8R8EhclxYiZOA,"The roasted bush is my hangover cure! Love this place :) 
Great coffee and cool atmosphere love working from here!",2020-03-05 07:50:24
1,5VdUwmUWt8R8EhclxYiZOA,Relaxing spacious cafe with delicious cappucino & latte! Staff was also very friendly! Sat here for 10 minutes and it was very relaxing. Loved the hip hop...,2019-10-30 13:04:06
2,5VdUwmUWt8R8EhclxYiZOA,Really nice vibes in the area - good coffee and chai. Egg salad sandwich also very good and filling. Not much of a sign so look out for it. Lots of pastries...,2019-12-11 14:20:10
0,m6KUH9vS3JQXsAgKPZ9bWg,"This place is super Yum!!
haven't been to this deli in months, Great
today just ordered the famous breakfast Hobos!!

Wonderful staff and owners!! 

You...",2020-04-08 08:10:17
1,m6KUH9vS3JQXsAgKPZ9bWg,"We're regulars at Bergen Blvd Bagels down the street, but decided to try J & J Bagels because they're 5 mins closer. 

When I got there just before noon,...",2020-02-01 10:20:21
2,m6KUH9vS3JQXsAgKPZ9bWg,"My go to spot for a wheat everything bagel with taylor ham, egg, and swiss. Bagels are pretty big and they put a generous amount of taylor ham.",2019-11-09 17:13:06
0,xVzRouEsAICjEV0-EBrTUw,"Nice and quick for small time eating. Lunch break is so rushing, lots of people on the line and it went fast. I had noodles salad, too tasteless but I have...",2019-12-04 07:20:10
1,xVzRouEsAICjEV0-EBrTUw,"Pretty good, but quite overpriced.

I got a soup and half sandwich - after tax and a 10% tip, my total came out to $16. That's absolutely absurd,...",2019-10-06 10:44:46
2,xVzRouEsAICjEV0-EBrTUw,"Neat place, very organized, lots of yum pastries. The cold brew is strong! Staff are super friendly and helpful.",2019-08-10 19:08:55
0,b9RW2YCriwuiC5x2Bs-E_Q,We decided to hit up Arthur Avenue for a taste of Italy and this was our first stop. All of the staff spoke fluent Italian and it felt like I had stumbled...,2019-12-05 20:21:01
1,b9RW2YCriwuiC5x2Bs-E_Q,"Pass there today, purchased a cannoli and it taste like shit.
Old and stale, spit it out in front store.
Don't understand the rave about this place.
The...",2020-02-08 17:51:07
2,b9RW2YCriwuiC5x2Bs-E_Q,"Nice bakery in the Little Italy section of the Bronx. I didn't know this area was here at all, so was a nice surprise as we explored and tried different...",2020-01-12 11:17:07
0,_LiezzGnDxKMyqOivtQJxQ,"This place is super convenient as it's right on my block.

Pros: 
Clean
Staff is friendly and they remember your orders. 
They have a good selection for...",2020-01-13 03:21:12
1,_LiezzGnDxKMyqOivtQJxQ,"My go spot when I'm near the upper east side for breakfast. Small and friendly staff, food prep is on point, it's always fresh and yummy. Street Parking can...",2020-01-01 10:45:34
2,_LiezzGnDxKMyqOivtQJxQ,Best spot in the neighborhood for sandwiches  and stuff like milk snacks and sodas.beer Real nice people and good quality and prices are good too,2020-01-11 15:32:37
0,1XH47HzrPYmPWHEgS6PH5w,"Not the best deli but it by far not the worst.

Their sandwiches are a hit or miss ( it depend on who is working. I have waited 2 mins to 15 mins on a...",2014-03-02 21:36:44
1,1XH47HzrPYmPWHEgS6PH5w,Service can be a bit slow sometimes but their sandwiches are cheap and hearty. Good choice to find a decent bite that can keep your bill in the single digits.,2019-04-16 23:36:47
2,1XH47HzrPYmPWHEgS6PH5w,"I used to love this place, but most of my favorite people have left in the past year, and the quality of the sandwiches has really suffered as a result....",2018-01-15 07:49:08
0,8h89zabx-9QE9fshXLXWDA,Drove by this place a few times and had to stop in. I was very hungry and very indecisive. They have a variety of items to choose from all different types...,2020-03-13 11:51:25
1,8h89zabx-9QE9fshXLXWDA,"Very good breakfast although they're known for their sandwiches. The service is always on point. Very fast and very polite. Great meals under $10
Good...",2020-03-07 07:12:48
2,8h89zabx-9QE9fshXLXWDA,This place is a go to for me on the late night. The fact that they are open 24/7 makes my ride home much better. The sandwiches and wraps are bomb. I've...,2019-12-16 09:04:32
0,qwUPVBeV6oLdiCKHQvru5w,Had the opportunity to come by a few years ago and I'm so happy to return and see the quality is still amazing. The place itself has quite a few tables and...,2019-08-12 08:35:15
1,qwUPVBeV6oLdiCKHQvru5w,"Insane sky high deli sandwiches! One of my favorites in the neighborhood. Their sandwiches are topped high and they go heavy on the sauce, so mind that....",2020-01-08 11:55:40
2,qwUPVBeV6oLdiCKHQvru5w,"Let me start off by stating this is a review for ""the experiment"" sandwich only and I opted to get it cold. 

First off, this sandwich is $13 so one would...",2019-10-28 13:54:17
0,HFOiW4RvijuoblE4DD3JwA,"Honestly, one of my favorite food halls in NY. I love coming here for the Hennessy glazed donuts (black owned). I'm sad that they no longer have the churro...",2020-01-04 13:56:48
1,HFOiW4RvijuoblE4DD3JwA,"One of my favourite places in Brooklyn. 
So many places to try but will talk about places I've tried so far.

Ample Hills Creamery
Arepa lady
Chicks...",2020-03-10 06:43:01
2,HFOiW4RvijuoblE4DD3JwA,Something for everyone! Stayed at the Sheraton a block over and would grab some food with friends. Jianbing has a Chinese vegetarian tofu crepe. It was...,2020-02-26 06:27:47
0,vp2DfOrfD1ftbcs_qvSn5Q,"Brenda Deli & Grill is my go to spot for a delicious bite. Oscar, the owner is the man! He is an incredibly sweet man and puts his heart into all the food...",2020-03-01 12:55:20
